 Date;Time;Temperature (C);Sky Conditions;Cloud Cover (%);Real Feel (C);Wind Direction;Wind Speed (km/h);Humidity (%);UV Index (x/10);Probability of Rain (%);Rain Amount (mm) 
 21-Oct-2022 08:00;16;Rain;89;15;S;20 ;93;0;100;0,61  
 21-Oct-2022 09:00;17;Scattered Showers;74;16;S;21 ;93;0;87;0  
 21-Oct-2022 10:00;17;Rain;99;16;SSW;24 ;94;0;100;3,2  
 21-Oct-2022 11:00;17;Scattered Showers;33;16;SSW;25 ;92;1;88;0  
 21-Oct-2022 12:00;18;Mostly Cloudy;21;17;SSW;26 ;88;3;74;0  
 21-Oct-2022 13:00;18;Thunderstorm;93;17;SSW;27 ;88;2;78;0,75  
 21-Oct-2022 14:00;18;Thunderstorm;88;18;SSW;24 ;88;2;75;0,19  
 21-Oct-2022 15:00;18;Thunderstorm;93;17;SSW;20 ;87;2;80;0,89  
 21-Oct-2022 16:00;19;Thunderstorm;61;19;SSW;25 ;84;1;75;0  
 21-Oct-2022 17:00;18;Scattered Showers;45;18;SSW;22 ;86;1;63;0,03  
 21-Oct-2022 18:00;18;Mostly Cloudy;19;17;SSW;20 ;87;0;74;0  
 21-Oct-2022 19:00;18;Scattered Showers;57;17;S;20 ;88;0;76;0  
 21-Oct-2022 20:00;17;Mostly Cloudy Night;19;16;S;18 ;89;0;73;0  
 21-Oct-2022 21:00;17;Mostly Cloudy Night;18;16;S;20 ;90;0;67;0  
 21-Oct-2022 22:00;17;Mostly Cloudy Night;19;16;S;20 ;89;0;69;0  
 21-Oct-2022 23:00;17;Mostly Cloudy Night;17;16;S;22 ;87;0;60;0  
 22-Oct-2022 00:00;17;Scattered Showers;81;16;S;20 ;89;0;71;0,11  
 22-Oct-2022 01:00;17;Mostly Cloudy Night;18;15;S;23 ;89;0;72;0  
 22-Oct-2022 02:00;16;Cloudy;18;15;S;22 ;87;0;81;0  
 22-Oct-2022 03:00;16;Mostly Cloudy Night;16;15;S;24 ;88;0;73;0  
 22-Oct-2022 04:00;17;Mostly Cloudy Night;21;15;S;25 ;87;0;74;0  
 22-Oct-2022 05:00;17;Mostly Cloudy Night;14;15;S;26 ;88;0;71;0  
 22-Oct-2022 06:00;16;Mostly Cloudy Night;13;15;S;26 ;90;0;70;0  
 22-Oct-2022 07:00;16;Mostly Cloudy Night;17;15;S;28 ;89;0;76;0  
 22-Oct-2022 08:00;16;Mostly Cloudy;18;15;S;27 ;89;0;75;0  
 22-Oct-2022 09:00;17;Wind;16;16;S;32 ;86;0;76;0  
 22-Oct-2022 10:00;18;Wind;18;16;S;34 ;86;1;73;0  
 22-Oct-2022 11:00;18;Wind;18;17;S;35 ;84;2;72;0  
 22-Oct-2022 12:00;19;Wind;19;19;S;37 ;80;2;79;0  
 22-Oct-2022 13:00;19;Scattered Showers;77;19;S;38 ;80;2;89;0,03  
 22-Oct-2022 14:00;18;Scattered Showers;97;17;SSW;29 ;84;1;100;0,52  
 22-Oct-2022 15:00;18;Thunderstorm;63;17;SSW;20 ;87;2;80;0  
 22-Oct-2022 16:00;18;Scattered Showers;52;17;SSW;21 ;87;1;82;0  
 22-Oct-2022 17:00;18;Scattered Thunderstorms;59;17;SSW;20 ;88;0;87;0,05  
 22-Oct-2022 18:00;17;Scattered Thunderstorms;54;16;SSW;21 ;89;0;93;0,09  
 22-Oct-2022 19:00;16;Scattered Showers;42;16;SSW;19 ;91;0;94;0,08  
 22-Oct-2022 20:00;16;Scattered Showers;50;15;S;17 ;94;0;95;0,08  
 22-Oct-2022 21:00;16;Scattered Showers;76;15;S;16 ;93;0;93;0,32  
 22-Oct-2022 22:00;16;Scattered Showers;85;15;S;17 ;94;0;94;0,4  
 22-Oct-2022 23:00;16;Scattered Showers;82;15;S;18 ;93;0;95;0,3  
 23-Oct-2022 15:00;18;Thunderstorm;63;17;SSW;20 ;87;2;80;0  
 23-Oct-2022 16:00;18;Scattered Showers;52;17;SSW;21 ;85;1;79;0,02  
 23-Oct-2022 17:00;17;Cloudy;22 17;SSW;21 ;88;0;80;0  
 23-Oct-2022 18:00;18;Scattered Thunderstorms;78;17;SSW;20 ;84;0;77;0,19  
 23-Oct-2022 19:00;17;Cloudy;20;16;S;16 ;89;0;80;0  
 23-Oct-2022 20:00;16;Rain;59;16;S;15 ;91;0;100;0,02  
 23-Oct-2022 21:00;16;Cloudy;22 16;S;14 ;90;0;85;0  
 23-Oct-2022 22:00;16;Scattered Showers;40;15;S;17 ;92;0;83;0  
 23-Oct-2022 23:00;16;Scattered Showers;54;16;S;17 ;90;0;79;0  
 24-Oct-2022 00:00;16;Scattered Showers;68;15;S;16 ;89;0;84;0  
 24-Oct-2022 01:00;16;Rain;90;15;S;17 ;92;0;100;0,63  
 24-Oct-2022 02:00;16;Mostly Cloudy Night;17;15;S;17 ;93;0;69;0  
 24-Oct-2022 03:00;16;Rain;93;15;S;16 ;93;0;100;0,62  
 24-Oct-2022 04:00;16;Scattered Showers;76;15;S;16 ;93;0;86;0,11  
 24-Oct-2022 05:00;15;Rain;92;15;S;16 ;94;0;100;0,93  
 24-Oct-2022 06:00;15;Scattered Showers;70;14;S;18 ;95;0;82;0  
 24-Oct-2022 07:00;16;Scattered Showers;81;15;S;18 ;92;0;90;0,13  
 24-Oct-2022 08:00;16;Cloudy;17;15;S;15 ;92;0;84;0  
 24-Oct-2022 09:00;16;Cloudy;16;15;S;18 ;92;0;89;0  
 24-Oct-2022 10:00;17;Mostly Cloudy;16;16;S;18 ;91;1;74;0  
 24-Oct-2022 11:00;17;Scattered Showers;35;16;S;20 ;89;1;87;0  
 24-Oct-2022 12:00;18;Scattered Showers;78;18;S;19 ;83;2;80;0,18  
 24-Oct-2022 13:00;18;Cloudy;14;17;S;20 ;87;2;87;0  
 24-Oct-2022 14:00;18;Mostly Cloudy;15;18;S;18 ;86;2;78;0  
 24-Oct-2022 15:00;18;Mostly Cloudy;16;18;SSW;17 ;85;2;73;0  
 24-Oct-2022 16:00;19;Mostly Cloudy;17;19;S;16 ;81;1;76;0  
 24-Oct-2022 17:00;18;Mostly Cloudy;21;18;S;14 ;84;0;70;0  
 24-Oct-2022 18:00;18;Mostly Cloudy;24;18;SSE;13 ;84;0;67;0  
 24-Oct-2022 19:00;18;Mostly Cloudy Night;21;18;SSE;11 ;84;0;68;0  
 24-Oct-2022 20:00;17;Mostly Cloudy Night;11;17;SE;7 ;89;0;75;0  
 24-Oct-2022 21:00;17;Scattered Showers;38;17;SE;9 ;89;0;67;0,01  
 24-Oct-2022 22:00;17;Scattered Showers;63;17;SE;9 ;89;0;80;0,04  
 24-Oct-2022 23:00;17;Cloudy;12;17;SE;10 ;86;0;80;0  
 25-Oct-2022 00:00;17;Mostly Cloudy Night;11;17;SE;10 ;85;0;62;0  
 25-Oct-2022 01:00;17;Scattered Showers;59;17;SE;10 ;82;0;78;0,04  
 25-Oct-2022 02:00;17;Scattered Showers;75;17;SE;10 ;84;0;80;0,17  
 25-Oct-2022 03:00;17;Scattered Showers;75;17;SSE;10 ;84;0;87;0,09  
 25-Oct-2022 04:00;17;Scattered Showers;79;17;SSE;11 ;85;0;87;0,14  
 25-Oct-2022 05:00;17;Scattered Showers;38;17;SSE;15 ;84;0;89;0,05  
 25-Oct-2022 06:00;17;Scattered Showers;66;16;SSE;17 ;87;0;90;0,04  
 25-Oct-2022 07:00;17;Rain;70;16;SSE;20 ;89;0;100;0,67  
 25-Oct-2022 08:00;16;Rain;99;15;S;22 ;92;0;100;2,13  
 25-Oct-2022 09:00;16;Thunderstorm;100;15;S;26 ;94;0;100;2,65  
 25-Oct-2022 10:00;17;Thunderstorm;88;16;S;30 ;95;0;97;0,95  
 25-Oct-2022 11:00;17;Thunderstorm;95;16;SSW;31 ;94;1;94;2  
 25-Oct-2022 12:00;18;Rain;90;19;SSW;30 ;89;2;100;1,12  
 25-Oct-2022 13:00;19;Scattered Showers;77;19;SSW;30 ;89;3;80;0,21  
 25-Oct-2022 14:00;19;Scattered Showers;79;19;SSW;27 ;87;3;80;0,3  
 25-Oct-2022 15:00;19;Scattered Showers;76;20;SSW;27 ;88;3;80;0,23  
 25-Oct-2022 16:00;19;Scattered Showers;73;20;SSW;26 ;87;2;80;0,2  
 25-Oct-2022 17:00;19;Scattered Showers;73;19;SSW;27 ;88;1;80;0,2  
 25-Oct-2022 18:00;18;Scattered Showers;71;19;SSW;24 ;90;0;80;0,2  
 25-Oct-2022 19:00;18;Scattered Showers;73;17;S;22 ;92;0;80;0,2  
 25-Oct-2022 20:00;17;Scattered Showers;77;17;S;21 ;95;0;80;0,2  
 25-Oct-2022 21:00;17;Scattered Showers;75;16;S;21 ;95;0;80;0,2  
 25-Oct-2022 22:00;17;Scattered Showers;74;16;S;21 ;96;0;80;0,2  
 25-Oct-2022 23:00;17;Scattered Showers;79;16;S;21 ;94;0;80;0,43  
 26-Oct-2022 00:00;17;Scattered Showers;74;16;S;19 ;94;0;82;0,2  
 26-Oct-2022 01:00;17;Scattered Showers;73;16;S;20 ;93;0;84;0,2  
 26-Oct-2022 02:00;17;Scattered Showers;72;16;S;20 ;91;0;85;0,1  
 26-Oct-2022 03:00;17;Scattered Showers;78;16;S;19 ;93;0;84;0,25  
 26-Oct-2022 04:00;17;Scattered Showers;76;16;S;19 ;93;0;83;0,2  
 26-Oct-2022 05:00;17;Scattered Showers;77;16;S;18 ;94;0;83;0,2  
 26-Oct-2022 06:00;17;Scattered Showers;71;16;S;19 ;94;0;80;0,1  
 26-Oct-2022 07:00;17;Scattered Showers;70;16;S;19 ;93;0;82;0,14  
 26-Oct-2022 08:00;17;Scattered Showers;47;16;SSE;18 ;94;0;87;0,1  
 26-Oct-2022 09:00;17;Scattered Showers;46;17;SSE;19 ;92;0;85;0,1  
 26-Oct-2022 10:00;18;Scattered Showers;51;18;SSE;19 ;88;0;90;0,1  
 26-Oct-2022 11:00;19;Scattered Showers;47;19;SSE;18 ;83;1;82;0,1  
 26-Oct-2022 12:00;20;Scattered Showers;40;21;SSE;19 ;75;2;87;0,1  
 26-Oct-2022 13:00;21;Scattered Showers;56;21;S;20 ;72;2;88;0,2  
 26-Oct-2022 14:00;21;Scattered Showers;77;21;S;17 ;71;2;86;0,42  
 26-Oct-2022 15:00;21;Thunderstorm;79;21;S;15 ;78;2;87;1,86  
 26-Oct-2022 16:00;20;Thunderstorm;85;21;S;15 ;83;1;89;0,62  
 26-Oct-2022 17:00;20;Thunderstorm;81;21;S;14 ;85;0;89;0,49  
 26-Oct-2022 18:00;20;Thunderstorm;79;20;S;13 ;87;0;87;0,57  
 26-Oct-2022 19:00;19;Thunderstorm;78;20;S;12 ;89;0;89;0,55  
 26-Oct-2022 20:00;18;Thunderstorm;78;19;S;12 ;91;0;91;0,6  
 26-Oct-2022 21:00;18;Thunderstorm;77;18;S;13 ;90;0;92;0,72  
 26-Oct-2022 22:00;18;Scattered Showers;78;18;S;16 ;91;0;94;0,41  
 26-Oct-2022 23:00;18;Scattered Showers;76;18;S;17 ;90;0;94;0,4  
 27-Oct-2022 00:00;18;Cloudy;20;18;S;24 ;93;0;80;0  
 27-Oct-2022 01:00;19;Cloudy;22 19;S;24 ;92;0;84;0  
 27-Oct-2022 02:00;19;Thunderstorm;82;19;S;22 ;91;0;88;0,1  
 27-Oct-2022 03:00;18;Thunderstorm;93;18;S;21 ;92;0;86;0,93  
 27-Oct-2022 04:00;18;Thunderstorm;95;18;S;22 ;92;0;83;3,06  
 27-Oct-2022 05:00;18;Scattered Showers;84;18;S;22 ;92;0;87;1,86  
 27-Oct-2022 06:00;18;Scattered Showers;89;18;S;18 ;96;0;100;0,45  
 27-Oct-2022 07:00;18;Rain;83;17;S;18 ;97;0;100;0,91  
 27-Oct-2022 08:00;18;Rain;97;18;SSE;12 ;96;0;100;4,42  
 27-Oct-2022 09:00;18;Rain;94;18;SSE;16 ;94;0;100;1,13  
 27-Oct-2022 10:00;19;Scattered Showers;90;19;SSE;16 ;91;1;85;0,22  
 27-Oct-2022 11:00;19;Rain;98;19;SSE;16 ;91;0;100;5,26  
 27-Oct-2022 12:00;18;Scattered Showers;63;18;SSE;18 ;90;2;77;0,23  
 27-Oct-2022 13:00;19;Scattered Showers;80;19;SSE;17 ;89;3;80;0,14  
 27-Oct-2022 14:00;20;Scattered Showers;77;20;SSE;19 ;80;2;80;0,05  
 27-Oct-2022 15:00;20;Heavy Rain;98;20;SSE;16 ;87;0;100;9,63  
 27-Oct-2022 16:00;18;Rain;95;18;SSE;16 ;91;0;100;1,03  
 27-Oct-2022 17:00;19;Heavy Rain;97;19;SSE;16 ;90;0;100;10,49  
 27-Oct-2022 18:00;18;Scattered Showers;94;18;S;14 ;89;0;86;0,27  
 27-Oct-2022 19:00;18;Heavy Rain;97;18;S;13 ;87;0;100;7,58  
 27-Oct-2022 20:00;18;Scattered Showers;76;17;S;15 ;91;0;80;0,08  
 27-Oct-2022 21:00;18;Scattered Showers;85;17;S;16 ;85;0;80;0,49  
 27-Oct-2022 22:00;18;Scattered Showers;70;18;S;18 ;82;0;86;0,06  
 27-Oct-2022 23:00;18;Rain;94;18;S;22 ;79;0;100;1,2  
 28-Oct-2022 00:00;18;Mostly Cloudy Night;19;18;S;23 ;76;0;68;0  
 28-Oct-2022 01:00;18;Mostly Cloudy Night;20;17;S;24 ;77;0;67;0  
 28-Oct-2022 02:00;18;Cloudy;20;18;S;25 ;77;0;80;0  
 28-Oct-2022 03:00;18;Cloudy;21;17;S;24 ;80;0;90;0  
 28-Oct-2022 04:00;18;Scattered Thunderstorms Night;59;17;S;26 ;83;0;93;0,45  
 28-Oct-2022 05:00;18;Thunderstorm;91;17;S;26 ;86;0;95;2,56  
 28-Oct-2022 06:00;18;Thunderstorm;99;17;SSW;27 ;90;0;97;4,48  
 28-Oct-2022 07:00;18;Thunderstorm;99;17;SSW;27 ;93;0;98;3,91  
 28-Oct-2022 08:00;17;Thunderstorm;100;17;SSW;23 ;94;0;98;3,2  
 28-Oct-2022 09:00;17;Rain;97;17;SSW;21 ;95;0;100;2,24  
 28-Oct-2022 10:00;17;Rain;95;16;SSW;20 ;97;0;100;1,52  
 28-Oct-2022 11:00;17;Rain;97;16;SSW;18 ;97;1;100;1,81  
 28-Oct-2022 12:00;17;Rain;98;16;SSW;18 ;97;1;100;2  
 28-Oct-2022 13:00;17;Rain;94;16;SSW;15 ;99;1;100;1,29  
 28-Oct-2022 14:00;17;Rain;90;17;SSW;13 ;95;1;100;1,24  
 28-Oct-2022 15:00;17;Rain;87;17;SSW;12 ;94;1;100;1,14  
 28-Oct-2022 16:00;17;Scattered Showers;73;17;SSW;12 ;90;1;86;0,26  
 28-Oct-2022 17:00;17;Scattered Showers;75;17;S;14 ;88;0;83;0,3  
 28-Oct-2022 18:00;17;Scattered Showers;74;16;S;12 ;90;0;86;0,23  
 28-Oct-2022 19:00;16;Rain;84;16;S;11 ;91;0;100;0,9  
 28-Oct-2022 20:00;16;Rain;89;15;SSW;10 ;94;0;100;0,95  
 28-Oct-2022 21:00;16;Scattered Showers;78;15;S;10 ;94;0;95;0,43  
 28-Oct-2022 22:00;16;Scattered Showers;78;15;S;10 ;94;0;96;0,21  
 28-Oct-2022 23:00;16;Scattered Showers;77;15;S;10 ;94;0;96;0,23  
 29-Oct-2022 00:00;15;Scattered Showers;58;15;S;8 ;95;0;96;0,16  
 29-Oct-2022 01:00;15;Scattered Showers;63;15;S;9 ;96;0;95;0,13  
 29-Oct-2022 01:00;15;Scattered Showers;46;15;S;9 ;97;0;91;0,1  
 29-Oct-2022 02:00;15;Scattered Showers;47;15;S;8 ;96;0;90;0,1  
 29-Oct-2022 03:00;14;Scattered Showers;39;14;SSE;8 ;97;0;87;0,1  
 29-Oct-2022 04:00;14;Scattered Showers;39;14;SSE;7 ;97;0;78;0,1  
 29-Oct-2022 05:00;14;Scattered Showers;39;14;S;6 ;97;0;76;0,1  
 29-Oct-2022 06:00;14;Partly Cloudy Night;24;14;SSE;7 ;96;0;58;0  
 29-Oct-2022 07:00;14;Partly Cloudy Night;24;14;SSE;7 ;95;0;39;0  
 29-Oct-2022 08:00;15;Partly Cloudy;23;15;SE;8 ;94;0;33;0  
 29-Oct-2022 09:00;16;Scattered Showers;33;16;SE;8 ;92;1;40;0  
 29-Oct-2022 10:00;17;Mostly Sunny;18;17;SSE;10 ;84;2;24;0  
 29-Oct-2022 11:00;18;Mostly Sunny;14;18;S;10 ;75;3;25;0  
 29-Oct-2022 12:00;18;Mostly Sunny;5;18;S;9 ;73;3;26;0  
 29-Oct-2022 13:00;19;Partly Cloudy;4;19;SW;8 ;70;3;39;0  
 29-Oct-2022 14:00;19;Partly Cloudy;4;19;WSW;8 ;69;2;36;0  
 29-Oct-2022 16:00;17;Rain;98;17;S;11 ;85;0;100;1  
 29-Oct-2022 17:00;17;Mostly Cloudy;14;17;S;11 ;86;0;70;0  
 29-Oct-2022 18:00;17;Mostly Cloudy;17;17;S;11 ;86;0;73;0  
 29-Oct-2022 19:00;17;Scattered Showers;83;17;S;10 ;87;0;80;0,27  
 29-Oct-2022 20:00;16;Scattered Showers;85;16;S;9 ;91;0;82;0,11  
 29-Oct-2022 21:00;16;Rain;95;16;S;8 ;89;0;100;1  
 29-Oct-2022 22:00;16;Scattered Showers;57;16;S;9 ;92;0;74;0  
 29-Oct-2022 23:00;16;Mostly Cloudy Night;14;16;S;9 ;90;0;68;0  
 30-Oct-2022 00:00;16;Mostly Cloudy Night;13;16;S;8 ;92;0;72;0  
 30-Oct-2022 01:00;16;Cloudy;12;16;S;8 ;92;0;80;0  
 30-Oct-2022 01:00;15;Scattered Showers;33;15;S;7 ;98;0;91;0,03  
 30-Oct-2022 02:00;15;Cloudy;21;15;SSE;7 ;98;0;91;0  
 30-Oct-2022 03:00;15;Cloudy;6;15;SSE;6 ;98;0;93;0  
 30-Oct-2022 04:00;15;Cloudy;19;15;SSE;6 ;96;0;90;0  
 30-Oct-2022 05:00;15;Scattered Showers;32;15;SSE;6 ;95;0;70;0  
 30-Oct-2022 06:00;15;Scattered Showers;32;15;SSE;5 ;94;0;49;0  
 30-Oct-2022 07:00;14;Scattered Showers;33;14;SE;5 ;94;0;43;0  
 30-Oct-2022 08:00;15;Partly Cloudy;24;15;SE;6 ;94;0;41;0  
 30-Oct-2022 09:00;16;Scattered Showers;39;16;SE;7 ;94;1;50;0  
 30-Oct-2022 10:00;17;Partly Cloudy;24;17;SSE;9 ;86;2;41;0  
 30-Oct-2022 11:00;18;Partly Cloudy;14;18;SSE;9 ;77;3;33;0  
 30-Oct-2022 12:00;19;Mostly Sunny;5;19;S;9 ;72;3;25;0  
 30-Oct-2022 13:00;19;Mostly Sunny;4;19;SSW;8 ;68;3;22 0  
 30-Oct-2022 14:00;19;Mostly Sunny;4;19;WSW;8 ;68;2;24;0  
 30-Oct-2022 15:00;19;Mostly Sunny;5;19;WSW;8 ;69;1;27;0  
 30-Oct-2022 16:00;18;Partly Cloudy;5;18;WSW;8 ;71;0;49;0  
 30-Oct-2022 17:00;17;Mostly Cloudy;9;17;WSW;5 ;77;0;61;0  
 30-Oct-2022 18:00;16;Mostly Cloudy Night;11;16;S;3 ;83;0;68;0  
 30-Oct-2022 19:00;15;Mostly Cloudy Night;12;15;SE;3 ;87;0;79;0  
 30-Oct-2022 20:00;15;Mostly Cloudy Night;12;15;ESE;5 ;87;0;77;0  
 30-Oct-2022 21:00;14;Cloudy;12;14;SE;7 ;88;0;88;0  
 30-Oct-2022 22:00;14;Cloudy;11;14;SE;8 ;86;0;89;0  
 30-Oct-2022 23:00;15;Cloudy;9;14;SE;8 ;82;0;93;0  
 31-Oct-2022 00:00;15;Scattered Showers;47;14;SE;9 ;79;0;95;0,1  
 31-Oct-2022 01:00;15;Scattered Showers;72;14;SE;10 ;79;0;96;0,29  
 31-Oct-2022 02:00;15;Rain;76;15;SE;10 ;79;0;100;0,69  
 31-Oct-2022 03:00;15;Rain;92;15;SSE;13 ;79;0;100;1,81  
 31-Oct-2022 04:00;15;Rain;100;15;SSE;15 ;83;0;100;2,36  
 31-Oct-2022 05:00;15;Rain;100;14;SSE;17 ;87;0;100;3,21  
 31-Oct-2022 06:00;15;Rain;100;14;SSE;22 ;90;0;100;2,61  
 31-Oct-2022 07:00;15;Rain;90;14;S;24 ;92;0;100;1,96  
 31-Oct-2022 08:00;16;Rain;89;14;S;28 ;93;0;100;1,86  
 31-Oct-2022 09:00;16;Rain;93;15;S;26 ;94;0;100;1,91  
 31-Oct-2022 10:00;17;Rain;93;15;S;26 ;95;1;100;2,61  
 31-Oct-2022 11:00;17;Rain;94;16;SSW;23 ;92;1;100;1,76  
 31-Oct-2022 12:00;16;Scattered Showers;78;15;WSW;22 ;94;2;84;0,31  
 31-Oct-2022 13:00;17;Scattered Showers;74;16;W;18 ;90;2;65;0,2  
 31-Oct-2022 14:00;17;Scattered Showers;70;16;NW;17 ;85;2;66;0,2  
 31-Oct-2022 15:00;17;Scattered Showers;40;17;NW;16 ;83;1;54;0,1  
 31-Oct-2022 16:00;17;Scattered Showers;32;16;NW;15 ;81;0;46;0,1  
 31-Oct-2022 17:00;16;Scattered Showers;32;16;NW;12 ;84;0;40;0,1  
 31-Oct-2022 18:00;15;Partly Cloudy Night;21;14;NNW;11 ;86;0;32;0  
 31-Oct-2022 19:00;14;Mostly Clear Night;21;14;NNW;9 ;90;0;27;0  
 31-Oct-2022 20:00;13;Mostly Clear Night;24;13;N;7 ;91;0;20;0  
 31-Oct-2022 21:00;13;Clear Night;18;12;N;7 ;95;0;18;0  
